extra_id,text,name,class_simple,topics
18319,thompson recognizes annette taylor as woman of year and eloise escano scott as woman of year napa,THOMPSON MIKE MR,0,social_policy
18377,not only important for seniors economic and health security,THOMPSON MIKE MR,0,social_policy
18439, protect seniors and veterans,THOMPSON MIKE MR,0,social_policy
10990, understand value of integrity,THORNTON DIERDRE,2,economy 
10982, stop pay for play politics,THORNTON DIERDRE,1,occupation
45718, and continue advocacy at state and local levels,THRIPP RICHARD,7,domestic_policy
45699,donate for district six,THRIPP RICHARD,3,election 
45700,click to donate to volusia county democratic party on actblue,THRIPP RICHARD,3,election 
45701,please click to donate to volusia county democratic party on actblue,THRIPP RICHARD,3,election 
45704, and many campaign volunteers taken on leadership positions to help democrats win in in volusia county and in florida statewide and multicounty races,THRIPP RICHARD,3,election 
45706,people of florida tired of ignored by politicians,THRIPP RICHARD,3,election 
45714,proud of votes received and support,THRIPP RICHARD,3,election 
45726,please donate or join team of over volunteers today,THRIPP RICHARD,3,election 
45715,continuing work toward medicare for all,THRIPP RICHARD,5,healthcare
18604,local campaign captain,TIPTON SCOTT R,7,domestic_policy
18535,agriculture adds billion to colorados economy and creates jobs,TIPTON SCOTT R,2,economy 
18488,want to make immediate impact on campaign,TIPTON SCOTT R,3,election 
18600,eleader email campaign,TIPTON SCOTT R,3,election 
18601,volunteer to work campaign events,TIPTON SCOTT R,3,election 
18602,assist with voter registration,TIPTON SCOTT R,3,election 
18603,volunteer at campaign headquarters,TIPTON SCOTT R,3,election 
18545,thats not citizenship,TIPTON SCOTT R,9,immigration
18546,prevents illegal immigration,TIPTON SCOTT R,9,immigration
18549,nowhere in bill discuss citizenship or pathway to it,TIPTON SCOTT R,9,immigration
18495,through career as small businessman,TIPTON SCOTT R,1,occupation
18597,assist with phone banks,TIPTON SCOTT R,1,occupation
18583,congressional district in washington dc endorsement of president donald trump,TIPTON SCOTT R,6,security_policy
22510,solar and green power to boost economic growth,VARGAS JUAN CARLOS,2,economy 
22553,taught value of hard work by parents,VARGAS JUAN CARLOS,2,economy 
22507,committed to ensuring quality public education,VARGAS JUAN CARLOS,4,education
22509, such as medicare and social security,VARGAS JUAN CARLOS,5,healthcare
22512,protecting medicare and social security,VARGAS JUAN CARLOS,5,healthcare
22519,american immigration lawyers association,VARGAS JUAN CARLOS,9,immigration
22592, and entire us mexico border in california,VARGAS JUAN CARLOS,9,immigration
22580, municipal infrastructure and schools,VARGAS JUAN CARLOS,12,infra_transpo
22502,since began career in politics over years ago,VARGAS JUAN CARLOS,1,occupation
22513,good paying jobs for trained workers,VARGAS JUAN CARLOS,1,occupation
22520,american federation of labor and congress of industrial organizations aflcio,VARGAS JUAN CARLOS,1,occupation
22541,chairman of banking and financial institutions committee and served on following committees education,VARGAS JUAN CARLOS,1,occupation
22557,in political science in,VARGAS JUAN CARLOS,11,science
36850, voting against legislation like hr,VAZQUEZ OSVALDO,3,election 
36845,affordable healthcare,VAZQUEZ OSVALDO,5,healthcare
10451, and eliminate emissions harm planet,VENTURA RACHEL F,10,environment
10452,time provide healthcare as human right,VENTURA RACHEL F,5,healthcare
10449, invest in infrastructure,VENTURA RACHEL F,12,infra_transpo
18798,believe in constitution and objective truth undergirds constitution,VILARINO IRINA MS,7,domestic_policy
18800, free market economic principles,VILARINO IRINA MS,2,economy 
18821,views on economy and american dream largely shaped by realworld experience gained from taking leadership role in family business entire adult life,VILARINO IRINA MS,2,economy 
18824, seen boost tax cuts provided to businesses and employees,VILARINO IRINA MS,2,economy 
18876,fully fund resources military needs to maintain combat readiness for all four branches of military while also keeping financial commitment to veterans for service,VILARINO IRINA MS,2,economy 
18899, allows small businesses to secure affordable insurance for workers,VILARINO IRINA MS,2,economy 
18918,thats need to bring federal funding and army corps of engineers together to finish everglades cleanup before too late,VILARINO IRINA MS,2,economy 
18922,must ensure funding remains in place to help protect both assets,VILARINO IRINA MS,2,economy 
18930,fate of small businesses and entrepreneurs held in hands of normal economic forces not in bookshelves of federal bureaucrat,VILARINO IRINA MS,2,economy 
18935, sending over of income to fund bureaucracy,VILARINO IRINA MS,2,economy 
18937,reckless spending and spiraling debt encumbered future generations with trillions in debt,VILARINO IRINA MS,2,economy 
18938, because of way govern own money supply,VILARINO IRINA MS,2,economy 
18939, spend too much money,VILARINO IRINA MS,2,economy 
18943,one way federal government ensure economy on solid footing by making sure infrastructure ports,VILARINO IRINA MS,2,economy 
18868,give parents more control over education,VILARINO IRINA MS,4,education
18903,education pathway for future generations to improve on opportunities of previous ones,VILARINO IRINA MS,4,education
18780,vilario launches campaign for congress,VILARINO IRINA MS,3,election 
18831, and stands with in tough stance against dictators like nicolas maduro,VILARINO IRINA MS,3,election 
18887,campaigns require vaulable resource,VILARINO IRINA MS,3,election 
18888,offer to volunteer time and talent to campaign,VILARINO IRINA MS,3,election 
18948,invest into area by investing in campaign whose goal to provide quality of life for constituents,VILARINO IRINA MS,3,election 
18949,help campaign by spreading message via yard and road sign placements,VILARINO IRINA MS,3,election 
18801, and protection of natural resources and quality of life,VILARINO IRINA MS,10,environment
18859,preserve natural resources quality of life,VILARINO IRINA MS,10,environment
18912,natural resources critical to longterm success as nation,VILARINO IRINA MS,10,environment
18921,beaches and reefs natural resources in florida provide for fishing and tourism industries in dramatic ways,VILARINO IRINA MS,10,environment
18781,at age of left cuba and arrived in florida with parents during mariel boat lift,VILARINO IRINA MS,8,foreign_policy
18802,grandparents emigrated to cuba from spain to escape socialism,VILARINO IRINA MS,8,foreign_policy
18803,parents came to united states from cuba to escape communism,VILARINO IRINA MS,8,foreign_policy
18812, arrived in florida from cuba with family as part of mariel boat lift in,VILARINO IRINA MS,8,foreign_policy
18844,vilario arrived in florida from cuba with family as part of mariel boat lift in small child,VILARINO IRINA MS,8,foreign_policy
18860,strengthening relationship with israel,VILARINO IRINA MS,8,foreign_policy
18907, israel united states most important ally in middle east,VILARINO IRINA MS,8,foreign_policy
18865,make healthcare affordable and accessible,VILARINO IRINA MS,5,healthcare
18898,must find better solution reduces healthcare insurance premiums,VILARINO IRINA MS,5,healthcare
18900, protects preexisting conditions,VILARINO IRINA MS,5,healthcare
18901, and controls cost of healthcare,VILARINO IRINA MS,5,healthcare
18925,all of first amendments to constitution must never compromised,VILARINO IRINA MS,5,healthcare
18879,borders more than southern border,VILARINO IRINA MS,9,immigration
18867,invest in infrastructure,VILARINO IRINA MS,12,infra_transpo
18838, built successful career working to expand familys restaurant business,VILARINO IRINA MS,1,occupation
18896,if family must decide between mortgage payment and health insurance premium,VILARINO IRINA MS,1,occupation
18799, advocate for strong military and american leadership abroad,VILARINO IRINA MS,6,security_policy
18858,strengthen national security,VILARINO IRINA MS,6,security_policy
18878, military and veterans funded first and all priorities thereafter,VILARINO IRINA MS,6,security_policy
18908,relationship ranges from military assistance and foreign aid to programs for cultural and academic exchanges,VILARINO IRINA MS,6,security_policy
18909,bond critical to us national security interests and vital to jewish state,VILARINO IRINA MS,6,security_policy
7952,east bay young democrats named local legislator of year,WAHAB AISHA,7,domestic_policy
8004,east bay young democrats local legislator of year,WAHAB AISHA,7,domestic_policy
7947,spending money requires planning,WAHAB AISHA,2,economy 
7989,city time fund policy for all time funds divided,WAHAB AISHA,2,economy 
8027,voted no on spending no plan nor goals,WAHAB AISHA,2,economy 
8091,better spending city time fund policy for all time funds divided,WAHAB AISHA,2,economy 
8101,spending money requires planning voted no on spending no plan nor goals,WAHAB AISHA,2,economy 
7985, and partner with local schools and cities on variety of issues,WAHAB AISHA,4,education
7944,hayward city councilwoman mayor pro tempore vice mayor,WAHAB AISHA,3,election 
7948,transparency in government,WAHAB AISHA,3,election 
7961,voted against consultant against raising taxes,WAHAB AISHA,3,election 
7975,currently city of haywards mayor pro tempore or vice mayor,WAHAB AISHA,3,election 
7976,served as advocate for seniors,WAHAB AISHA,3,election 
7981,one new voice all needed to provide tenant protections,WAHAB AISHA,3,election 
8020,sole no vote against allowing lowgrade recyclables,WAHAB AISHA,3,election 
8029, or excessive often lone no vote,WAHAB AISHA,3,election 
8056,voted against another business closure day would make city functions closed for days or,WAHAB AISHA,3,election 
8061,pushing for transparency in rental agreements by creating database of rental units to provide checks and balances on predatory practices in rental market,WAHAB AISHA,3,election 
8066, and city council members voted against request,WAHAB AISHA,3,election 
8082,great deal of campaign promises fulfilled and more and others worked on,WAHAB AISHA,3,election 
8147,recycling sole no vote against allowing lowgrade recyclables,WAHAB AISHA,3,election 
8159,much more in action pushing for transparency in rental agreements by creating database of rental units to provide checks and balances on predatory practices in rental market,WAHAB AISHA,3,election 
8049,declared climate emergency,WAHAB AISHA,10,environment
8087,climate emergency declared climate emergency,WAHAB AISHA,10,environment
7978,leadership in nonprofit and international relations community includes addressing issues such as affordable housing,WAHAB AISHA,8,foreign_policy
7949,mental health deescalation training,WAHAB AISHA,5,healthcare
